dept_co,dept_nombre,muni_co,muni_nombre,total_votantes,votos_validos,pct_participacion,mesas_total,mesas_escrutadas,votos_AE,votos_IC,votos_Valencia,votos_Fajardo,votos_Lopez,votos_Botero,votos_coalicion_AE,diff_AE_IC,diff_coalicion_IC,pct_AE,pct_IC,pct_Valencia,pct_Fajardo,pct_coalicion,gana_AE,gana_coalicion,ganador,ganador_coalicion
3,ATLANTICO,3035,PONEDERA,9040,8947,42.88,63,63,4083,4372,196,81,27,31,4360,-289,-12,45.64,48.87,2.19,0.91,48.73,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3037,PUERTO COLOMBIA,21653,21561,54.45,117,117,8590,11515,478,584,64,58,9652,-2925,-1863,39.84,53.41,2.22,2.71,44.77,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3040,REPELON,10238,10110,45.82,67,67,4475,4942,228,157,37,54,4860,-467,-82,44.26,48.88,2.26,1.55,48.07,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3043,SABANAGRANDE,13523,13436,51.17,77,77,4633,7952,197,251,96,66,5081,-3319,-2871,34.48,59.18,1.47,1.87,37.82,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3046,SABANALARGA,39333,39061,51.29,224,224,12642,24095,904,491,73,151,14037,-11453,-10058,32.36,61.69,2.31,1.26,35.94,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3047,SANTA LUCIA,5941,5903,44.12,39,39,2613,1596,1458,55,78,18,4126,1017,2530,44.27,27.04,24.7,0.93,69.9,1,1,ABELARDO,COALICIÓN AE
3,ATLANTICO,3049,SANTO TOMAS,14225,14141,51.65,80,80,4822,8522,279,242,28,32,5343,-3700,-3179,34.1,60.26,1.97,1.71,37.78,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3052,SOLEDAD,169553,168549,49.32,1000,1000,54568,104590,2486,3265,323,636,60319,-50022,-44271,32.38,62.05,1.47,1.94,35.79,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3055,SUAN,5069,5052,42.7,34,34,3151,1661,93,58,7,12,3302,1490,1641,62.37,32.88,1.84,1.15,65.36,1,1,ABELARDO,COALICIÓN AE
3,ATLANTICO,3058,TUBARA,6017,5979,55.83,34,34,2085,3576,125,67,16,33,2277,-1491,-1299,34.87,59.81,2.09,1.12,38.08,0,0,CEPEDA,CEPEDA
3,ATLANTICO,3061,USIACURI,4752,4713,52.16,26,26,1391,2942,182,76,12,20,1649,-1551,-1293,29.51,62.42,3.86,1.61,34.99,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5001,CARTAGENA,420599,418110,48.54,2518,2518,142674,239504,10912,11612,1268,1335,165198,-96830,-74306,34.12,57.28,2.61,2.78,39.51,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5004,ACHI,7992,7919,42.39,63,63,4658,2215,800,37,33,37,5495,2443,3280,58.82,27.97,10.1,0.47,69.39,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5005,ARENAL,3030,3002,43.3,24,24,1103,1723,62,24,5,27,1189,-620,-534,36.74,57.4,2.07,0.8,39.61,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5006,ALTOS DEL ROSARIO,3221,3193,37.58,26,26,1954,1104,36,17,13,21,2007,850,903,61.2,34.58,1.13,0.53,62.86,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5007,ARJONA,27341,26981,45.72,171,171,7380,17814,585,366,76,126,8331,-10434,-9483,27.35,66.02,2.17,1.36,30.88,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5009,ARROYO HONDO,3913,3890,35.72,33,33,2650,982,123,41,7,21,2814,1668,1832,68.12,25.24,3.16,1.05,72.34,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5010,BARRANCO DE LOBA,5326,5273,40.71,40,40,3084,1917,107,19,13,43,3210,1167,1293,58.49,36.36,2.03,0.36,60.88,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5013,CALAMAR,8234,8118,39.16,62,62,4103,3427,297,50,25,39,4450,676,1023,50.54,42.21,3.66,0.62,54.82,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5014,CANTAGALLO,4571,4539,52.7,26,26,1781,2519,64,34,14,73,1879,-738,-640,39.24,55.5,1.41,0.75,41.4,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5015,CICUCO,4809,4756,41.19,36,36,1539,2873,193,38,12,32,1770,-1334,-1103,32.36,60.41,4.06,0.8,37.22,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5016,CORDOBA,7321,7269,47.08,49,49,2778,4175,129,27,17,30,2934,-1397,-1241,38.22,57.44,1.77,0.37,40.36,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5018,CLEMENCIA,5674,5613,42.93,39,39,1831,3422,128,41,17,55,2000,-1591,-1422,32.62,60.97,2.28,0.73,35.63,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5022,EL CARMEN DE BOLIVAR,27903,27586,45.0,190,190,14641,10555,1390,228,44,131,16259,4086,5704,53.07,38.26,5.04,0.83,58.94,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5025,EL GUAMO,3428,3395,40.66,27,27,1784,1458,56,18,11,19,1858,326,400,52.55,42.95,1.65,0.53,54.73,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5026,HATILLO DE LOBA,5187,5159,41.52,39,39,3349,1534,162,15,12,43,3526,1815,1992,64.92,29.73,3.14,0.29,68.35,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5027,EL PEÑON,2762,2736,40.33,24,24,1343,1257,67,6,7,25,1416,86,159,49.09,45.94,2.45,0.22,51.75,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5028,MAGANGUE,45779,45395,43.8,315,315,15168,27393,1185,468,110,287,16821,-12225,-10572,33.41,60.34,2.61,1.03,37.05,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5031,MAHATES,9125,9050,39.83,68,68,3564,4427,539,66,39,46,4169,-863,-258,39.38,48.92,5.96,0.73,46.07,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5037,MARGARITA,4275,4255,40.64,35,35,2779,1242,124,21,5,33,2924,1537,1682,65.31,29.19,2.91,0.49,68.72,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5040,MARIA LA BAJA,16521,16323,36.68,138,138,4495,10552,599,143,56,110,5237,-6057,-5315,27.54,64.64,3.67,0.88,32.08,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5041,MONTECRISTO,3687,3655,34.11,37,37,1514,1903,76,17,10,53,1607,-389,-296,41.42,52.07,2.08,0.47,43.97,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5043,MOMPOS,17182,17047,43.13,127,127,7404,8271,852,120,35,78,8376,-867,105,43.43,48.52,5.0,0.7,49.13,0,1,CEPEDA,COALICIÓN AE
5,BOLIVAR,5044,MORALES,6874,6806,52.32,43,43,4284,2066,184,54,10,83,4522,2218,2456,62.94,30.36,2.7,0.79,66.44,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5050,NOROSI,2182,2164,39.7,21,21,710,1304,58,13,4,26,781,-594,-523,32.81,60.26,2.68,0.6,36.09,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5059,PINILLOS,7701,7647,40.51,66,66,4877,2291,290,36,20,43,5203,2586,2912,63.78,29.96,3.79,0.47,68.04,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5063,REGIDOR,2509,2496,44.29,20,20,969,1431,31,6,4,17,1006,-462,-425,38.82,57.33,1.24,0.24,40.3,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5065,RIOVIEJO,3341,3300,47.61,24,24,1701,1358,100,24,13,35,1825,343,467,51.55,41.15,3.03,0.73,55.3,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5070,SAN ESTANISLAO,7319,7230,44.2,48,48,3494,3101,314,74,25,36,3882,393,781,48.33,42.89,4.34,1.02,53.69,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5072,SAN CRISTOBAL,3652,3637,44.69,24,24,1192,2285,62,25,13,12,1279,-1093,-1006,32.77,62.83,1.7,0.69,35.17,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5073,SAN FERNANDO,3750,3726,36.58,35,35,1899,1637,107,20,6,9,2026,262,389,50.97,43.93,2.87,0.54,54.37,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5076,SAN JACINTO,11140,11044,50.15,68,68,5067,5173,531,73,23,29,5671,-106,498,45.88,46.84,4.81,0.66,51.35,0,1,CEPEDA,COALICIÓN AE
5,BOLIVAR,5078,SAN JACINTO DEL CAUCA,3033,3012,40.61,24,24,1589,1134,202,12,4,19,1803,455,669,52.76,37.65,6.71,0.4,59.86,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5079,SAN JUAN NEPOMUCENO,14564,14433,44.39,98,98,7609,5954,320,158,26,82,8087,1655,2133,52.72,41.25,2.22,1.09,56.03,1,1,ABELARDO,COALICIÓN AE
5,BOLIVAR,5082,SAN MARTIN DE LOBA,5441,5396,41.51,40,40,2484,2589,174,33,15,27,2691,-105,102,46.03,47.98,3.22,0.61,49.87,0,1,CEPEDA,COALICIÓN AE
5,BOLIVAR,5084,SAN PABLO,9262,9121,43.81,65,65,3802,4521,210,106,35,190,4118,-719,-403,41.68,49.57,2.3,1.16,45.15,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5091,SANTA CATALINA,5635,5595,39.33,43,43,1288,4011,105,48,17,21,1441,-2723,-2570,23.02,71.69,1.88,0.86,25.76,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5094,SANTA ROSA,7199,7133,40.98,50,50,1575,5107,196,67,14,30,1838,-3532,-3269,22.08,71.6,2.75,0.94,25.77,0,0,CEPEDA,CEPEDA
5,BOLIVAR,5095,SANTA ROSA DEL SUR,14619,14429,52.53,87,87,10104,2799,440,281,49,359,10825,7305,8026,70.03,19.4,3.05,1.95,75.02,1,1,ABELARDO,COALICIÓN AE
