dept_co,dept_nombre,muni_co,muni_nombre,mesas_total,mesas_escrutadas,pct_mesas_escrutadas,total_votantes,pct_participacion,total_abstencion,votos_nulos,votos_no_marcados,votos_blancos,votos_validos,codcan,codpar,candidato_presidente,candidato_vicepresidente,votos_candidato,pct_votos_candidato
15,CUNDINAMARCA,15289,TOCAIMA,38,38,100.0,7129,54.65,5915,91,15,131,7023,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,0.01
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,16891,51.25
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,9762,29.62
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,2441,7.4
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,1770,5.37
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,745,2.26
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,430,1.3
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,61,0.18
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,59,0.17
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,40,0.12
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,20,0.06
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,19,0.05
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,14,0.04
15,CUNDINAMARCA,15292,TOCANCIPA,127,127,100.0,33627,77.98,9492,647,27,693,32953,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,8,0.02
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1471,64.29
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,440,19.23
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,262,11.45
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,30,1.31
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,19,0.83
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,14,0.61
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,5,0.21
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,4,0.17
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,4,0.17
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,2,0.08
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,2,0.08
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,0.08
07,BOYACA,07316,TOGUI,13,13,100.0,2326,52.04,2143,30,8,32,2288,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.04
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,822,47.54
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,426,24.63
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,218,12.6
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,80,4.62
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,46,2.66
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,10,0.57
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,9,0.52
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,8,0.46
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,7,0.4
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,0.23
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,4,0.23
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.05
01,ANTIOQUIA,01277,TOLEDO,14,14,100.0,1820,38.77,2874,57,34,94,1729,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,6179,79.71
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,771,9.94
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,359,4.63
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,193,2.49
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,84,1.08
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,25,0.32
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,12,0.15
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,8,0.1
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,5,0.06
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,5,0.06
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,3,0.03
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,2,0.02
25,NORTE DE SAN,25094,TOLEDO,43,43,100.0,7846,59.47,5346,64,31,104,7751,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.01
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,10148,73.53
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2946,21.34
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,325,2.35
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,91,0.65
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,40,0.28
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,33,0.23
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,13,0.09
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,9,0.06
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,8,0.05
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,4,0.02
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,4,0.02
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,0.01
28,SUCRE,28300,TOLU,80,80,100.0,13953,53.1,12322,119,33,177,13801,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.01
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,7028,59.98
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4034,34.42
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,328,2.79
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,86,0.73
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,40,0.34
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,21,0.17
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,17,0.14
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,7,0.05
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,6,0.05
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,5,0.04
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,5,0.04
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,0.01
28,SUCRE,28320,TOLUVIEJO,68,68,100.0,11808,54.46,9870,59,32,137,11717,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,0.01
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,2672,71.88
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,567,15.25
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,271,7.29
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,60,1.61
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,43,1.15
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,16,0.43
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,10,0.26
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,10,0.26
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,5,0.13
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,5,0.13
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,0.02
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.02
27,SANTANDER,27211,TONA,18,18,100.0,3769,65.24,2008,44,8,56,3717,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,0,0.0
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1460,59.83
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,580,23.77
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,235,9.63
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,62,2.54
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,35,1.43
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,20,0.81
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,5,0.2
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,3,0.12
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,2,0.08
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,0.04
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,0,0.0
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0.0
07,BOYACA,07319,TOPAGA,11,11,100.0,2471,71.08,1005,26,5,37,2440,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1420,67.1
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,328,15.5
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,266,12.57
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,28,1.32
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,12,0.56
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,10,0.47
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,9,0.42
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,6,0.28
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,6,0.28
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,5,0.23
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,4,0.18
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,0.04
15,CUNDINAMARCA,15295,TOPAIPI,13,13,100.0,2144,49.37,2198,19,9,21,2116,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0.0
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,14215,91.39
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,759,4.87
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,203,1.3
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,49,0.31
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,47,0.3
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,35,0.22
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,18,0.11
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,7,9,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,16,0.1
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,5,14,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,15,0.09
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,8,6,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,7,0.04
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,13,12,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,7,0.04
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,10,5,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,3,0.01
11,CAUCA,11094,TORIBIO,67,67,100.0,15768,73.16,5782,141,73,178,15554,9,13,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,2,0.01
31,VALLE,31100,TORO,43,43,100.0,6250,48.76,6566,114,27,118,6109,4,10,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,3042,49.79
31,VALLE,31100,TORO,43,43,100.0,6250,48.76,6566,114,27,118,6109,1,7,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1608,26.32
31,VALLE,31100,TORO,43,43,100.0,6250,48.76,6566,114,27,118,6109,11,2,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,945,15.46
31,VALLE,31100,TORO,43,43,100.0,6250,48.76,6566,114,27,118,6109,3,8,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,164,2.68
31,VALLE,31100,TORO,43,43,100.0,6250,48.76,6566,114,27,118,6109,12,3,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,142,2.32
31,VALLE,31100,TORO,43,43,100.0,6250,48.76,6566,114,27,118,6109,2,11,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,30,0.49
31,VALLE,31100,TORO,43,43,100.0,6250,48.76,6566,114,27,118,6109,6,4,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,15,0.24
